id, x, y, freq, label
3993, 18.377480, 55.080845, 6, belt
3994, -41.469818, 38.137283, 10, fancy
3995, 47.770294, 29.948336, 6, eyebrows
3996, 62.413239, -8.552228, 6, glittering
3997, -20.683067, 49.228180, 12, mirror
3998, 62.948856, -10.907208, 6, makeup
3999, 53.511532, 5.455133, 8, strain
4000, -14.651433, 57.647469, 14, driving
4001, 58.365620, 22.801596, 8, probation
4002, -42.477428, -46.356270, 26, angrily
4003, 61.574013, -7.450469, 6, yelled
4004, 60.654655, 0.801993, 6, strapped
4005, 25.310217, 36.795887, 8, defiantly
4006, 52.984112, 17.948078, 8, orange
4007, -60.567657, -8.927403, 0, ee
4008, 58.107105, -4.264358, 6, obey
4009, 49.819008, 14.095055, 8, yelling
4010, 50.876823, 7.078302, 10, exhausted
4011, 19.954460, 55.570393, 12, calm
4012, 16.859461, 57.015366, 6, cup
4013, 27.562191, 48.481415, 4, eyed
4014, 23.807520, 50.413490, 8, distinct
4015, -44.287395, 32.865429, 8, psychopathic
4016, 21.742783, 31.686356, 10, volunteered
4017, 57.660492, -11.365025, 8, courage
4018, -45.923389, -32.180275, 34, assigned
4019, 47.040924, -28.378849, 6, guardian
4020, 34.031155, -58.698212, 6, judging
4021, -27.543242, 51.327389, 14, transferred
4022, 29.026489, 3.392890, 12, sidered
4023, -36.854408, -59.726669, 32, roles
4024, 31.540709, 43.394981, 6, speculated
4025, 49.419518, 8.625608, 6, energetic
4026, -46.537769, 17.876520, 20, activism
4027, -49.712990, 25.949881, 0, ratcli
4028, 51.126472, 4.237629, 6, cats
4029, -57.085030, -21.606520, 18, dog
4030, -54.104248, 13.504036, 20, visiting
4031, 31.492865, 0.860610, 8, indianapolis
4032, 8.596547, 52.251694, 12, pornography
4033, 46.138271, -12.017225, 6, filthy
4034, 45.660435, -19.180073, 6, evolved
4035, 45.517574, 32.669621, 6, product
4036, 46.219933, 37.839371, 10, attitudes
4037, 56.143589, -0.454720, 6, frame
4038, -56.357460, 10.257234, 16, friendship
4039, 48.474030, -36.998173, 6, selected
4040, -58.952057, 4.212398, 16, aspects
4041, -37.946869, 39.832878, 14, socially
4042, 2.880182, 60.754242, 10, mrs
4043, 1.005933, 60.636791, 12, ledgers
4044, 24.856560, 51.304840, 6, covers
4045, -30.677681, 26.154240, 18, conducted
4046, 48.614208, -33.147827, 6, forth
4047, 15.787583, 58.088173, 8, ledger
4048, 8.919421, 60.464668, 8, operations
4049, 42.711517, 35.961777, 8, assistants
4050, 52.788830, 22.300606, 6, anesthetic
4051, 43.909740, 33.906563, 6, coma
4052, 45.685535, -41.430370, 4, instructions
4053, -34.677116, 45.225410, 10, nurses
4054, 46.877739, 33.988144, 8, compound
4055, 3.184329, 43.479935, 8, speculation
4056, -0.383641, 41.379528, 12, denial
4057, -18.685453, 58.209049, 12, fan
4058, 38.441303, -33.967056, 6, robinson
4059, -6.141005, 53.026009, 4, rodgers
4060, -63.849449, -19.251551, 18, alex
4061, 50.305016, 26.596518, 6, peterson
4062, -51.506550, -5.610053, 22, demonstration
4063, 54.706612, 13.576914, 6, paroled
4064, 5.110712, -16.518213, 64, jones
4065, -0.925345, 42.831394, 12, shanklin
4066, 54.488491, 25.973577, 8, chart
4067, -51.701653, -36.648529, 16, christmas
4068, -59.221802, -16.362432, 22, parole
4069, -26.552307, 43.007313, 10, thirties
4070, 60.846054, -4.336848, 6, hos
4071, -57.285992, 9.959542, 20, quietly
4072, 47.579254, -23.674215, 6, gown
4073, 46.303429, -30.723789, 6, assisted
4074, 2.903784, -47.900608, 52, horseshoe
4075, 49.742271, -41.331093, 6, deliver
4076, 53.911182, -21.187038, 4, bald
4077, -5.705686, -53.596466, 38, promised
4078, 45.883884, 24.895567, 6, tech
4079, -35.878834, 31.924374, 18, taught
4080, 50.950703, -45.831802, 4, pronounced
4081, -50.951160, 30.023125, 14, cured
4082, -8.758293, -57.611389, 46, released
4083, -36.413704, 45.245094, 12, stripped
4084, -63.995358, -10.069610, 14, tied
4085, 56.892353, 10.875588, 6, tubs
4086, 45.756294, -52.298290, 6, claims
4087, 62.466820, -9.974084, 6, lip
4088, 44.616863, 29.368423, 8, experimental
4089, 52.642677, -35.349335, 6, talent
4090, -61.321049, 5.774913, 16, watching
4091, -55.758369, 9.949470, 12, saved
4092, 52.448715, -41.398590, 8, cooperative
4093, -40.075741, 46.728043, 12, covering
4094, 54.004387, 20.016424, 8, ents
4095, 0.484737, 32.319408, 14, finished
4096, 37.750710, -57.803005, 6, forgotten
4097, 43.641758, -27.199913, 8, birth
4098, 36.614223, 32.569698, 8, russian
4099, 21.744280, 48.287853, 10, broadcast
4100, -46.442642, -45.317451, 32, agent
4101, -4.006832, 55.555840, 12, dur
4102, -9.038104, -59.692116, 46, reporters
4103, 43.311935, -6.384785, 6, tap
4104, 50.228020, -43.369553, 4, scenario
4105, -55.065189, 1.490470, 20, cancer
4106, 13.116972, 52.014320, 12, casually
4107, -54.240887, -28.755844, 22, betty
4108, 38.136211, -39.499271, 6, tale
4109, 61.464584, 6.379965, 10, remem
4110, 36.598923, 38.577984, 6, glamorous
4111, -61.944660, -10.029008, 20, jackie
4112, -14.482553, -57.234341, 50, cachero
4113, 42.020561, -45.365067, 6, experi
4114, -4.056127, -60.452412, 38, beat
4115, -23.572386, 59.824135, 16, foster
4116, 20.242550, 59.202503, 12, hiding
4117, 38.234566, -52.283146, 6, bushes
4118, 36.906822, 39.609756, 6, wild
4119, -28.771675, 50.441589, 10, fights
4120, -50.785992, -6.598335, 22, cars
4121, 55.967926, -20.367010, 6, frustrated
4122, 60.658226, 5.128073, 10, oh
4123, 53.568672, -29.617090, 8, stupid
4124, 38.909927, -53.995251, 6, yeah
4125, -58.957069, -18.129061, 16, butch
4126, -42.521599, 35.145588, 16, sounded
4127, 42.890617, 24.312721, 8, jesus
4128, 18.525852, 45.557701, 10, christ
4129, 32.790981, 46.070187, 6, blew
4130, 56.307594, 8.866863, 6, infuriated
4131, -38.302906, 45.290401, 12, authorities
4132, -11.674305, 56.612923, 10, shit
4133, -14.742275, 49.352436, 10, cry
4134, 4.912425, 60.130585, 10, wish
4135, -28.061714, -58.468903, 24, losing
4136, 45.464958, 32.368858, 8, bled
4137, 48.445465, 8.481791, 8, spotted
4138, 41.094669, 24.834173, 10, confined
4139, -27.222132, -55.570332, 28, leather
4140, -26.596771, -60.145542, 36, spread
4141, 47.693897, -44.192287, 6, waist
4142, -14.734803, 58.148983, 10, fitted
4143, -18.688738, 57.971523, 8, wrapped
4144, 21.974367, 53.422318, 6, ankles
4145, -9.065495, 55.278496, 6, rub
4146, 38.012680, 42.744884, 4, plus
4147, 55.445446, -26.484556, 6, ladies
4148, 45.020634, -31.974154, 0, shu
4149, -34.098530, 44.569489, 14, labeled
4150, 12.814538, 50.484070, 14, bus
4151, 58.813232, -38.144016, 6, dedicated
4152, -52.427757, -8.718591, 18, warm
4153, -52.912788, 12.036708, 14, retreat
4154, 37.289814, 37.856110, 6, freed
4155, -18.178583, -65.658447, 42, image
4156, 18.752956, 53.925896, 8, lawyers
4157, -56.964016, -16.750685, 20, clergy
4158, 40.766445, 24.850935, 12, teachers
4159, 0.286292, 40.269157, 10, amusement
4160, -42.629848, 37.762703, 8, recreation
4161, 38.078339, 41.227280, 10, plenty
4162, 44.391689, -41.350300, 8, emerge
4163, 55.076801, -4.320712, 6, individ
4164, 6.983429, -27.269432, 46, mean
4165, -37.628235, 40.483078, 18, restrictions
4166, 2.942839, -41.460873, 38, establishment
4167, -55.067589, 5.679808, 10, advertising
4168, -30.409252, 49.381813, 12, negative
4169, -43.797775, -45.093510, 24, taverns
4170, -7.090721, 51.628704, 10, cabarets
4171, 14.867451, 40.733253, 8, clubs
4172, -41.939465, -10.883572, 28, inspectors
4173, 32.541000, -55.315968, 6, subculture
4174, 44.142994, 30.004532, 6, toler
4175, 45.025139, 40.341042, 8, ating
4176, -36.934654, 46.145931, 14, violations
4177, -37.632000, 41.065834, 14, tradition
4178, 27.804708, 43.700581, 8, corners
4179, 23.873020, 37.070404, 10, converted
4180, 5.768910, -13.881929, 88, casino
4181, 22.897045, 53.657867, 6, bellotti
4182, 32.065163, 33.996269, 8, cigar
4183, -31.151148, 39.815269, 14, direc
4184, 48.312241, -42.774433, 6, renamed
4185, -52.171753, 17.737589, 16, pool
4186, -42.316540, 35.462635, 12, bartender
4187, 5.216398, 55.132462, 8, dellevitti
4188, 54.733692, 1.801427, 12, surveillance
4189, 11.588748, 57.535259, 12, missed
4190, -41.502155, 29.305950, 16, vilma
4191, 41.781673, 4.780997, 12, arriving
4192, -5.914135, -45.199856, 44, paulson
4193, -42.591702, -38.962303, 26, simpson
4194, 55.806679, 17.944429, 6, neat
4195, -52.935238, -8.272637, 18, kids
4196, -31.236441, -46.056610, 34, signs
4197, 38.343773, 44.427246, 10, roosevelt
4198, -35.479725, -53.075912, 32, queens
4199, 55.198368, 16.742834, 8, wilhelmina
4200, -28.823168, 50.985325, 12, okay
4201, -19.961319, -63.777393, 40, bohanan
4202, 29.916395, 0.215058, 10, oldest
4203, 30.035782, 0.023590, 6, nondescript
4204, -51.594563, -21.543238, 24, smaller
4205, 29.617804, 43.910103, 6, arched
4206, 53.297405, 18.543865, 6, entrance
4207, 30.649792, 29.228407, 18, aboveground
4208, -39.250114, -39.793995, 36, walking
4209, 54.009911, -31.741533, 4, carnival
4210, 7.267066, 56.970303, 6, flaming
4211, 52.129711, 25.856041, 6, bust
4212, -61.108025, -16.703648, 18, huge
4213, 54.552319, -33.813175, 6, damn
4214, -42.082527, 40.906528, 20, laughed
4215, 5.429401, -31.756372, 88, think
4216, 6.898170, -35.881737, 58, lot
4217, 31.321375, 29.716267, 14, frequented
4218, -51.922646, -6.435467, 16, dee
4219, 38.378712, 36.646469, 4, powder
4220, 9.141496, -32.381626, 74, floor
4221, -41.362495, 34.590702, 2, stu
4222, 40.601696, 40.898273, 8, spoken
4223, 33.835239, 33.172581, 8, casual
4224, -46.359932, 20.385519, 18, dykes
4225, -11.604053, 58.369347, 8, heels
4226, 1.648419, -51.005386, 58, cops
4227, -51.082920, 16.757988, 18, sidewalk
4228, 40.885811, 14.566601, 10, beating
4229, -53.540733, 4.341188, 18, directed
4230, 38.988689, -54.337669, 6, tear
4231, -34.178436, -57.095020, 32, wearing
4232, 0.289010, 57.776352, 10, impersonation
4233, -48.200722, 17.532322, 12, throw
4234, 20.963057, 56.059135, 8, tank
4235, 46.241489, -41.487511, 12, pickup
4236, -38.993958, 34.791874, 20, prostitutes
4237, 43.785263, -12.095907, 8, bellevue
4238, -33.259872, 47.932076, 12, driver
4239, 7.528187, 51.058609, 10, loose
4240, 43.838425, 1.733920, 8, communicating
4241, 57.152687, -24.146875, 6, forging
4242, 60.937546, -8.109991, 6, noticeable
4243, 42.439770, 23.921606, 10, academics
4244, 52.020718, -24.092464, 6, esther
4245, 15.495931, 58.594475, 10, newton
4246, -42.102768, 36.545856, 10, camp
4247, 47.164543, -11.491700, 6, stigma
4248, -18.860956, 48.709068, 10, behave
4249, 62.908840, -15.058633, 6, personalities
4250, 11.230347, 28.560564, 10, explanation
4251, -37.536774, 15.638144, 14, performance
4252, -11.110744, 45.695305, 10, sheer
4253, -23.957304, 48.602650, 10, upscale
4254, 5.353240, 30.820217, 14, discovery
4255, -6.699846, 58.426689, 10, impersonators
4256, 0.174736, 58.894485, 6, delicately
4257, 12.856686, 42.385872, 6, concealed
4258, 40.872681, 29.861816, 8, stewart
4259, 27.420692, 35.188492, 6, stuart
4260, 40.852047, -34.704384, 6, patti
4261, 58.648483, -6.693279, 6, paris
4262, 9.994013, 50.868282, 10, readers
4263, 7.201017, 60.663063, 8, detective
4264, -16.501520, -61.732059, 34, singing
4265, 12.620149, 54.028572, 10, greatly
4266, 37.188309, 27.077099, 6, argu
4267, -29.721247, 57.546982, 12, tactic
4268, 3.841944, 57.289680, 10, accusations
4269, -63.388359, 16.973879, 20, establish
4270, 43.702999, -50.317993, 6, researched
4271, -55.138088, 22.469458, 12, actors
4272, 50.837547, 25.273211, 6, eventual
4273, 50.596115, 24.244759, 6, stock
4274, -36.685215, 24.168982, 14, advertisement
4275, 49.349716, 27.911034, 8, portraying
4276, 59.230694, 3.808941, 8, advertisements
4277, -0.529455, 58.846882, 6, prima
4278, -39.206383, 34.720020, 8, donna
4279, 59.393467, 0.921784, 6, elegant
4280, -18.002676, 49.769947, 8, campy
4281, 21.756443, 46.195946, 6, costumed
4282, -56.648300, -41.442558, 24, unlike
4283, -60.992290, -2.711272, 22, hostile
4284, 40.108032, -36.983059, 8, formal
4285, 12.366231, 58.048954, 10, participated
4286, 45.697529, -11.428897, 6, applause
4287, -52.100620, -21.389935, 22, portrayed
4288, 52.852367, -18.779608, 6, scores
4289, -28.532408, -54.068832, 36, hear
4290, 56.087605, 20.148727, 6, amused
4291, 53.692272, 22.002411, 6, mclean
4292, 23.330473, 57.028725, 8, pouring
4293, -53.304562, 8.877632, 18, wanting
4294, 2.077437, 62.364658, 12, spend
4295, -39.439919, 40.466385, 22, mainstream
4296, -26.448208, 51.414246, 6, comedy
4297, -60.126163, 11.673894, 16, screen
4298, -57.165195, -14.898587, 18, coleman
4299, 55.844929, 11.348665, 6, reid
4300, -29.124533, 50.542480, 8, spinning
4301, 22.924171, 52.518303, 6, wheel
4302, 54.931572, -0.366264, 6, singers
4303, 13.916919, 50.251453, 8, attract
4304, -40.776459, 31.909271, 14, clientele
4305, 54.224598, 17.499952, 6, venture
4306, -36.325447, 46.526596, 10, advertised
4307, 20.107349, 44.800129, 6, rated
4308, -34.250999, 45.285789, 10, cafe
4309, 38.875198, 42.013779, 6, speakeasy
4310, 3.047212, -10.096704, 52, owner
4311, 52.996166, -43.088451, 6, stuck
4312, -61.623886, -10.039333, 18, arch
4313, 33.462460, 14.800650, 10, songs
4314, 5.769716, 55.156414, 6, lyrics
4315, 37.734661, 42.446815, 8, documented
4316, -40.400074, 45.732834, 12, skippy
4317, -42.905743, -15.310089, 18, larue
4318, -57.598297, 8.160332, 18, agree
4319, -19.496311, -60.677124, 26, blair
4320, 43.854435, -12.789640, 6, sexy
4321, -50.368973, 27.637421, 12, bags
4322, -49.869617, 27.968124, 10, hinton
4323, 31.745422, 34.262287, 8, circus
4324, 4.492945, -18.140524, 42, lee
4325, 24.531494, 25.107447, 8, sally
4326, -62.135548, -2.255593, 14, mae
4327, 63.000927, -18.202850, 6, burlesque
4328, 59.736034, -2.239009, 6, extension
4329, 52.826630, 27.396999, 6, interviewer
4330, -49.847225, 18.991018, 10, starr
4331, -48.625561, 27.814762, 12, ballet
4332, 48.903614, 19.925541, 8, traveling
4333, 46.481266, -12.738238, 8, pany
4334, -56.565842, 18.497126, 16, canada
4335, 55.547180, 18.452862, 6, aging
4336, 19.394415, 35.201248, 16, headlined
4337, 37.852524, 32.749306, 12, grab
4338, 3.141437, -42.352119, 48, numbers
4339, 3.760790, 58.148727, 8, amateur
4340, -38.461521, -39.046856, 24, nights
4341, -57.131977, -14.798883, 24, cash
4342, -51.612583, -22.539253, 20, design
4343, 4.960693, -49.682964, 30, market
4344, 46.524406, -20.718910, 6, debut
4345, -60.255241, 6.672812, 20, career
4346, -56.888397, 11.708506, 22, joining
4347, -43.047848, -43.894779, 28, cabaret
4348, 3.836833, 50.789410, 10, halloween
4349, -53.469147, -11.338120, 20, stephen
4350, 51.496876, -41.810284, 6, heal
4351, -12.709029, 54.348183, 10, laugh
4352, 45.608967, -42.244591, 6, femmes
4353, -55.130520, -6.318199, 24, bians
4354, 57.923382, 7.768236, 8, butches
4355, 57.499985, -24.542328, 8, contrary
4356, 7.165116, 54.229786, 4, femme
4357, 54.841103, -32.508369, 6, unemployed
4358, 14.500365, 38.798256, 8, elaine
4359, 28.947096, 33.762188, 8, burnell
4360, 54.368343, -3.306190, 6, nail
4361, 50.044777, -4.332754, 6, pol
4362, -43.720573, -15.199461, 28, cook
4363, -19.115931, 49.507244, 10, shirley
4364, 50.867825, 29.940088, 6, maser
4365, 36.884983, 39.258518, 8, riding
4366, -35.576141, -55.216278, 32, nick
4367, -11.008234, 51.316647, 14, weekends
4368, -39.796638, 33.311394, 12, arrive
4369, -56.293747, -41.949123, 28, asserted
4370, 57.006653, 20.610582, 6, suits
4371, 10.147935, -38.212029, 52, walk
4372, 40.537632, -41.222000, 6, exciting
4373, -45.940895, 5.432377, 22, establishments
4374, -50.294140, 28.964518, 6, limits
4375, 58.681740, -34.412533, 6, combining
4376, -40.702625, -53.687016, 0, ord
4377, -35.215599, 18.437504, 14, performing
4378, -51.431515, -37.787979, 20, mocambo
4379, 5.894209, -38.674862, 50, golden
4380, -62.908802, 4.814815, 22, remove
4381, 44.602577, -44.187096, 6, performances
4382, -25.164970, 47.760468, 8, gifts
4383, 42.712303, 23.442665, 8, stored
4384, 3.953857, -36.812191, 64, maciver
4385, 7.050014, -13.064756, 94, wells
4386, 1.190460, -52.493450, 60, chadwick
4387, 46.278400, 40.915974, 10, boxes
4388, 1.449328, 47.237869, 14, vancouver
4389, 5.576716, 2.848280, 206, mac
4390, 51.072289, 28.050026, 10, reminder
4391, 58.756413, -19.305765, 6, parlor
4392, 11.363811, 28.450687, 14, operating
4393, 4.790514, -49.233910, 58, bath
4394, -26.742723, 54.173645, 14, encouraging
4395, 42.621014, -28.901466, 6, disgusted
4396, -15.707090, -15.095571, 68, collections
4397, -29.948612, 39.816746, 12, estate
4398, 5.984072, -9.637712, 98, madison
4399, 36.047760, 27.149982, 8, impressive
4400, -45.777092, 36.819553, 16, construction
4401, -63.950428, -8.741141, 22, lunch
4402, 3.083966, 65.608734, 10, smiled
4403, 53.894188, -34.829025, 4, epithets
4404, 52.997562, -32.643684, 6, rotten
4405, -40.245743, 46.580189, 12, immigration
4406, 49.737667, -39.806705, 6, faggot
4407, 47.283684, -26.666800, 6, asks
4408, 58.493000, -27.272837, 10, paragraph
4409, -50.695942, -34.840248, 20, bank
4410, -20.444407, 59.337257, 8, naturalization
4411, -47.759594, -24.209908, 18, excluded
4412, -23.083532, 49.623482, 12, listing
4413, -62.750259, -4.717729, 20, determined
4414, -22.732719, 55.769817, 10, determination
4415, -43.129562, -44.958942, 30, mr
4416, 22.442371, 46.186031, 10, sec
4417, -43.090469, 27.437449, 12, scared
4418, -32.089554, 42.110477, 12, paint
4419, -62.115940, -23.661507, 22, scenes
4420, -48.301014, 30.889402, 12, candles
4421, 55.118305, -42.365746, 6, moments
4422, -35.000446, -60.005779, 40, cop
4423, 59.904667, -6.129079, 8, suggestion
4424, 41.981037, -27.511963, 6, suggestions
4425, -6.718561, -64.464851, 42, weekend
4426, -47.310905, 7.523858, 20, spots
4427, -48.742722, 29.043724, 16, cocktail
4428, -1.463339, 62.458382, 8, lounge
4429, -31.105225, 49.409565, 10, ivan
4430, 39.775818, 45.298779, 8, prather
4431, -28.700478, 42.693932, 16, approached
4432, -63.429214, -11.817595, 14, submarine
4433, -6.483728, -45.470970, 26, smith
4434, 26.686325, 48.398506, 10, blocked
4435, 31.807615, 46.143883, 6, edwin
4436, -3.836253, 60.145691, 8, mccleary
4437, 41.522335, 10.748388, 8, informed
4438, -8.766020, 43.467159, 10, payoff
4439, 30.809557, 32.841042, 22, fundraising
4440, 48.183613, -44.853012, 6, dryly
4441, 54.089661, 6.522475, 6, guise
4442, 51.859699, 11.884922, 8, cheaper
4443, 37.422085, 34.259521, 8, assign
4444, -35.297176, -51.726517, 24, card
4445, -48.598446, 24.069597, 14, arcades
4446, -52.434658, 16.253637, 14, bingo
4447, 42.695019, 35.314972, 6, investigations
4448, -47.236340, 12.724987, 14, extortion
4449, -38.232357, -52.115685, 28, neighborhoods
4450, -35.176407, 52.680183, 12, precinct
4451, 60.603771, -30.291645, 6, lucrative
4452, 56.581158, -28.979681, 6, salaries
4453, -42.209148, -41.918800, 34, complained
4454, 61.070549, -6.590234, 4, barred
4455, 53.530399, -35.234535, 6, midnight
4456, 27.789721, 33.253899, 6, uniformed
4457, -42.219269, -39.194176, 26, friday
4458, -32.726810, -44.247700, 34, saturday
4459, 50.853096, -43.016796, 6, captain
4460, 19.140131, 41.812557, 10, accepting
4461, 13.807212, 59.692348, 10, investigating
4462, 2.355106, 44.880413, 36, departments
4463, -31.327820, 47.400955, 12, cap
4464, 11.813603, 53.469322, 14, payments
4465, -52.199104, -6.201332, 24, warning
4466, 9.800429, 39.153038, 14, demanding
4467, -12.100158, 51.737427, 14, identification
4468, -47.138039, 36.836002, 16, employers
